scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
mahalanobis,False,0.9503,0.9184,0.9759,0.0149,0.0498,1.0000,0.6335,0.3825,0.8538,0.0287,0.2022,0.9970,0.4225,0.2887,0.8451,-0.0141,0.2676,0.9630,0.8239,0.6972,0.9366,-0.0352,0.2326,0.9100,0.0956,0.0559,0.1363,0.0198,0.0945,0.9970,0.0185,0.0185,0.9503
tier_switch,False,0.9503,0.9184,0.9759,0.0149,0.0498,1.0000,0.6335,0.3825,0.8538,0.0287,0.2022,0.9970,0.4225,0.2887,0.8451,-0.0141,0.2676,0.9630,0.8239,0.6972,0.9366,-0.0352,0.2326,0.9100,0.0956,0.0559,0.1363,0.0198,0.0945,0.9970,0.0185,0.0185,0.9503
mahal_blend,False,0.9448,0.9100,0.9721,0.0116,0.0416,1.0000,0.5582,0.2630,0.8276,-0.0506,0.1409,0.7960,0.2817,0.1761,0.8310,-0.1338,0.2044,0.5570,0.8099,0.6268,0.9085,-0.0845,0.1831,0.7570,0.1165,0.0676,0.1516,0.0070,0.0839,0.9860,0.0370,0.0463,0.9448
baseline_cosine,False,0.9378,0.9026,0.9670,0.0030,0.0341,0.9870,0.5261,0.2255,0.8107,-0.0960,0.1190,0.6000,0.2324,0.1479,0.8239,-0.1831,0.1831,0.5220,0.8169,0.5775,0.8944,-0.1338,0.1761,0.6920,0.1247,0.0793,0.1643,-0.0022,0.0676,0.9620,0.0370,0.0648,0.9378
z_global_cal,False,0.9212,0.8823,0.9532,-0.0007,0.0052,0.6200,0.5209,0.2438,0.7648,0.0000,0.0000,0.0000,0.3662,0.0986,0.7746,0.0000,0.0000,0.0000,0.7465,0.5000,0.8662,0.0000,0.0000,0.0000,0.1562,0.1037,0.2004,0.0000,0.0000,0.0000,0.0370,0.0556,0.9212
baseline_linear_z3,True,0.9200,0.8798,0.9525,0.0000,0.0000,0.0000,0.5209,0.2438,0.7648,0.0000,0.0000,0.0000,0.3662,0.0986,0.7746,0.0000,0.0000,0.0000,0.7465,0.5000,0.8662,0.0000,0.0000,0.0000,0.1562,0.1037,0.2004,0.0000,0.0000,0.0000,0.0370,0.0556,0.9200
z_persender_sigmoid,False,0.9197,0.8808,0.9528,-0.0089,0.0091,0.4880,0.4770,0.2590,0.7261,-0.0981,0.0250,0.1510,0.3873,0.1268,0.7535,-0.1690,0.0634,0.6130,0.7535,0.4225,0.8380,-0.1831,0.0352,0.2090,0.1271,0.0955,0.1877,-0.0234,0.0443,0.7400,0.0463,0.0648,0.9197
z_persender_cal,False,0.9194,0.8806,0.9531,-0.0083,0.0082,0.4640,0.4770,0.2590,0.7261,-0.0981,0.0250,0.1510,0.3873,0.1268,0.7535,-0.1690,0.0634,0.6130,0.7535,0.4225,0.8380,-0.1831,0.0352,0.2090,0.1271,0.0955,0.1877,-0.0234,0.0443,0.7400,0.0463,0.0648,0.9194
ewma_centroid_z3,False,0.8902,0.8472,0.9279,-0.0597,-0.0046,0.0040,0.4838,0.3636,0.6370,-0.2535,0.1863,0.3660,0.4085,0.3099,0.6129,-0.3452,0.3169,0.5610,0.5986,0.4366,0.7606,-0.3099,0.0493,0.0560,0.1841,0.1352,0.2319,-0.0839,0.0163,0.0930,0.0648,0.0648,0.8902
