scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
mahal_blend,False,0.9526,0.9366,0.9676,0.0221,0.0521,1.0000,0.6473,0.5148,0.7711,-0.0716,0.1589,0.8080,0.5016,0.3429,0.7746,-0.2382,0.2573,0.3860,0.8000,0.7365,0.8508,0.0286,0.1715,0.9950,0.1219,0.0958,0.1517,0.0000,0.0505,0.9700,0.0000,0.0000,0.9526
baseline_cosine,False,0.9504,0.9337,0.9656,0.0205,0.0495,1.0000,0.6234,0.4886,0.7570,-0.0957,0.1361,0.6750,0.4857,0.3143,0.7429,-0.2571,0.2349,0.3230,0.8000,0.7016,0.8571,0.0222,0.1683,0.9930,0.1241,0.0952,0.1517,0.0000,0.0498,0.9740,0.0000,0.0000,0.9504
mahalanobis,False,0.9491,0.9328,0.9648,0.0164,0.0505,1.0000,0.6466,0.5344,0.7578,-0.0640,0.1552,0.8130,0.4921,0.4063,0.7651,-0.1873,0.2604,0.3870,0.7778,0.7206,0.8381,0.0032,0.1619,0.9800,0.1273,0.1019,0.1571,-0.0130,0.0483,0.8570,0.0000,0.0000,0.9491
tier_switch,False,0.9491,0.9328,0.9648,0.0164,0.0505,1.0000,0.6466,0.5344,0.7578,-0.0640,0.1552,0.8130,0.4921,0.4063,0.7651,-0.1873,0.2604,0.3870,0.7778,0.7206,0.8381,0.0032,0.1619,0.9800,0.1273,0.1019,0.1571,-0.0130,0.0483,0.8570,0.0000,0.0000,0.9491
z_persender_sigmoid,False,0.9279,0.9065,0.9488,0.0047,0.0197,1.0000,0.6190,0.5510,0.7053,-0.0147,0.0562,0.8880,0.5683,0.4762,0.6730,-0.0540,0.1302,0.7720,0.6921,0.6190,0.7937,-0.0444,0.0698,0.6950,0.1425,0.1181,0.1772,-0.0206,0.0190,0.4820,0.0000,0.0000,0.9279
z_persender_cal,False,0.9252,0.9032,0.9469,0.0027,0.0163,0.9980,0.6190,0.5510,0.7053,-0.0147,0.0562,0.8880,0.5683,0.4762,0.6730,-0.0540,0.1302,0.7720,0.6921,0.6190,0.7937,-0.0444,0.0698,0.6950,0.1425,0.1181,0.1772,-0.0206,0.0190,0.4820,0.0000,0.0000,0.9252
z_global_cal,False,0.9183,0.8950,0.9408,-0.0007,0.0060,0.9030,0.5989,0.5146,0.6884,0.0000,0.0000,0.0000,0.5079,0.3936,0.6730,0.0000,0.0000,0.0000,0.6667,0.6159,0.7873,0.0000,0.0000,0.0000,0.1441,0.1181,0.1762,0.0000,0.0000,0.0000,0.0000,0.0000,0.9183
baseline_linear_z3,True,0.9162,0.8917,0.9385,0.0000,0.0000,0.0000,0.5989,0.5146,0.6884,0.0000,0.0000,0.0000,0.5079,0.3936,0.6730,0.0000,0.0000,0.0000,0.6667,0.6159,0.7873,0.0000,0.0000,0.0000,0.1441,0.1181,0.1762,0.0000,0.0000,0.0000,0.0000,0.0000,0.9162
ewma_centroid_z3,False,0.8566,0.8267,0.8846,-0.0817,-0.0394,0.0000,0.2952,0.1716,0.4627,-0.4415,-0.1636,0.0000,0.1873,0.0413,0.3397,-0.5651,-0.1524,0.0000,0.5365,0.3016,0.6540,-0.3778,-0.0508,0.0000,0.1892,0.1610,0.2276,-0.0727,-0.0184,0.0000,0.0089,0.0222,0.8566
