scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
z_persender_cal,False,0.9901,0.9808,0.9966,-0.0006,0.0008,0.5830,0.9259,0.8803,0.9621,-0.0107,0.0076,0.4030,0.9318,0.7273,0.9621,-0.0455,0.0455,0.5870,0.9773,0.9470,0.9924,-0.0189,0.0038,0.0530,0.0342,0.0197,0.0509,-0.0102,0.0072,0.3210,0.4450,0.6383,0.8304
z_persender_sigmoid,False,0.9929,0.9871,0.9971,-0.0002,0.0076,0.9620,0.9259,0.8803,0.9621,-0.0107,0.0076,0.4030,0.9318,0.7273,0.9621,-0.0455,0.0455,0.5870,0.9773,0.9470,0.9924,-0.0189,0.0038,0.0530,0.0342,0.0197,0.0509,-0.0102,0.0072,0.3210,0.4450,0.6383,0.8304
baseline_linear_z3,True,0.9900,0.9806,0.9968,0.0000,0.0000,0.0000,0.9273,0.8802,0.9638,0.0000,0.0000,0.0000,0.9053,0.7689,0.9659,0.0000,0.0000,0.0000,0.9811,0.9508,0.9962,0.0000,0.0000,0.0000,0.0330,0.0197,0.0486,0.0000,0.0000,0.0000,0.4083,0.6433,0.8332
baseline_cosine,False,0.9942,0.9896,0.9976,-0.0002,0.0105,0.9630,0.9253,0.8659,0.9696,-0.0303,0.0239,0.4650,0.9053,0.6402,0.9811,-0.1326,0.0683,0.4190,0.9848,0.9659,0.9962,-0.0076,0.0265,0.6620,0.0258,0.0125,0.0383,-0.0042,0.0205,0.8980,0.3600,0.6850,0.8633
z_global_cal,False,0.9902,0.9812,0.9968,0.0000,0.0005,0.9640,0.9273,0.8802,0.9638,0.0000,0.0000,0.0000,0.9053,0.7689,0.9659,0.0000,0.0000,0.0000,0.9811,0.9508,0.9962,0.0000,0.0000,0.0000,0.0330,0.0197,0.0486,0.0000,0.0000,0.0000,0.4083,0.6433,0.8334
mahal_blend,False,0.9937,0.9888,0.9974,-0.0005,0.0096,0.9470,0.9209,0.8618,0.9656,-0.0367,0.0225,0.3440,0.8826,0.6742,0.9697,-0.1098,0.0606,0.2790,0.9848,0.9659,0.9962,-0.0076,0.0265,0.6580,0.0289,0.0156,0.0402,-0.0080,0.0186,0.7810,0.3083,0.6450,0.8716
mahalanobis,False,0.9880,0.9800,0.9940,-0.0066,0.0036,0.2180,0.8487,0.7765,0.9157,-0.1324,-0.0237,0.0020,0.7273,0.6705,0.8977,-0.2538,-0.0076,0.0190,0.9583,0.9091,0.9886,-0.0682,0.0076,0.0600,0.0456,0.0311,0.0623,-0.0300,0.0030,0.0490,0.1650,0.4633,0.8725
tier_switch,False,0.9880,0.9800,0.9940,-0.0066,0.0036,0.2180,0.8487,0.7765,0.9157,-0.1324,-0.0237,0.0020,0.7273,0.6705,0.8977,-0.2538,-0.0076,0.0190,0.9583,0.9091,0.9886,-0.0682,0.0076,0.0600,0.0456,0.0311,0.0623,-0.0300,0.0030,0.0490,0.1650,0.4633,0.8725
ewma_centroid_z3,False,0.9364,0.9158,0.9566,-0.0723,-0.0355,0.0000,0.7710,0.6862,0.8466,-0.2076,-0.1061,0.0000,0.7121,0.4507,0.8182,-0.3259,-0.1023,0.0000,0.8902,0.8258,0.9253,-0.1436,-0.0568,0.0000,0.0800,0.0588,0.1024,-0.0660,-0.0292,0.0000,0.3133,0.5033,0.7662
