scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
baseline_cosine,False,0.9997,0.9994,1.0000,0.0018,0.0153,0.9930,0.9950,0.9874,1.0000,0.0019,0.0274,0.9920,0.9962,0.9772,1.0000,-0.0000,0.0303,0.9340,1.0000,1.0000,1.0000,0.0036,0.0293,0.9760,0.0072,0.0000,0.0144,-0.0015,0.0152,0.9210,0.9867,0.9983,0.7230
mahal_blend,False,0.9997,0.9992,1.0000,0.0018,0.0151,0.9920,0.9931,0.9836,0.9991,0.0012,0.0245,0.9880,0.9924,0.9621,1.0000,-0.0114,0.0264,0.8430,1.0000,1.0000,1.0000,0.0000,0.0293,0.9740,0.0072,0.0011,0.0175,-0.0027,0.0125,0.8120,0.9833,0.9950,0.7332
z_global_cal,False,0.9922,0.9843,0.9981,0.0000,0.0001,0.5900,0.9813,0.9647,0.9953,0.0000,0.0001,0.5880,0.9849,0.9621,0.9962,0.0000,0.0001,0.3860,0.9855,0.9708,0.9964,0.0000,0.0001,0.5880,0.0121,0.0042,0.0212,0.0000,0.0034,0.4080,1.0000,1.0000,0.7099
baseline_linear_z3,True,0.9921,0.9843,0.9981,0.0000,0.0000,0.0000,0.9813,0.9646,0.9953,0.0000,0.0000,0.0000,0.9848,0.9621,0.9962,0.0000,0.0000,0.0000,0.9854,0.9707,0.9964,0.0000,0.0000,0.0000,0.0133,0.0042,0.0224,0.0000,0.0000,0.0000,0.9267,1.0000,0.7099
z_persender_sigmoid,False,0.9988,0.9973,0.9998,0.0012,0.0141,0.9810,0.9825,0.9635,0.9965,-0.0090,0.0134,0.6000,0.9848,0.9432,0.9962,-0.0341,0.0150,0.1500,0.9962,0.9885,1.0000,-0.0001,0.0252,0.9470,0.0167,0.0042,0.0247,-0.0068,0.0057,0.2150,0.9450,0.9783,0.7080
z_persender_cal,False,0.9901,0.9810,0.9977,-0.0060,0.0000,0.0550,0.9740,0.9540,0.9916,-0.0172,0.0000,0.0290,0.9811,0.9432,0.9962,-0.0341,0.0077,0.3280,0.9819,0.9639,0.9964,-0.0109,0.0002,0.3380,0.0129,0.0049,0.0216,-0.0061,0.0046,0.4600,1.0000,1.0000,0.7080
mahalanobis,False,0.9984,0.9969,0.9996,0.0003,0.0139,0.9780,0.9713,0.9438,0.9914,-0.0294,0.0084,0.1370,0.9621,0.9242,0.9924,-0.0568,0.0075,0.0680,0.9924,0.9811,1.0000,-0.0004,0.0215,0.8900,0.0186,0.0084,0.0311,-0.0186,0.0030,0.0950,0.9000,0.9817,0.7450
tier_switch,False,0.9984,0.9969,0.9996,0.0003,0.0139,0.9780,0.9713,0.9438,0.9914,-0.0294,0.0084,0.1370,0.9621,0.9242,0.9924,-0.0568,0.0075,0.0680,0.9924,0.9811,1.0000,-0.0004,0.0215,0.8900,0.0186,0.0084,0.0311,-0.0186,0.0030,0.0950,0.9000,0.9817,0.7450
ewma_centroid_z3,False,0.9492,0.9304,0.9680,-0.0608,-0.0267,0.0000,0.8798,0.8270,0.9268,-0.1468,-0.0569,0.0000,0.9018,0.7726,0.9394,-0.2083,-0.0524,0.0000,0.9058,0.8696,0.9420,-0.1126,-0.0503,0.0000,0.0527,0.0337,0.0716,-0.0576,-0.0235,0.0000,1.0000,1.0000,0.6900
