scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
baseline_cosine,False,0.9992,0.9983,0.9998,0.0019,0.0161,1.0000,0.9841,0.9668,0.9960,0.0036,0.0438,0.9960,0.9886,0.9470,1.0000,0.0000,0.0720,0.9510,1.0000,0.9924,1.0000,0.0035,0.0295,0.9770,0.0107,0.0036,0.0203,-0.0011,0.0151,0.9320,0.9633,0.9950,0.7230
mahal_blend,False,0.9990,0.9979,0.9997,0.0017,0.0158,0.9960,0.9795,0.9581,0.9944,-0.0026,0.0388,0.9590,0.9886,0.9242,1.0000,-0.0076,0.0569,0.9190,1.0000,0.9886,1.0000,0.0000,0.0295,0.9730,0.0098,0.0036,0.0214,-0.0027,0.0145,0.8970,0.9567,0.9950,0.7332
baseline_linear_z3,True,0.9911,0.9827,0.9975,0.0000,0.0000,0.0000,0.9617,0.9301,0.9849,0.0000,0.0000,0.0000,0.9697,0.8976,0.9924,0.0000,0.0000,0.0000,0.9853,0.9703,0.9964,0.0000,0.0000,0.0000,0.0159,0.0088,0.0279,0.0000,0.0000,0.0000,0.8850,1.0000,0.7099
z_global_cal,False,0.9911,0.9827,0.9975,0.0000,0.0001,0.6090,0.9618,0.9301,0.9849,0.0000,0.0001,0.6100,0.9697,0.8976,0.9924,0.0000,0.0000,0.0090,0.9853,0.9704,0.9964,0.0000,0.0001,0.6080,0.0159,0.0088,0.0277,0.0000,0.0017,0.1630,0.8850,1.0000,0.7099
z_persender_cal,False,0.9891,0.9799,0.9967,-0.0058,0.0001,0.0650,0.9553,0.9205,0.9806,-0.0156,0.0010,0.0500,0.9545,0.8371,0.9924,-0.0720,0.0152,0.2870,0.9817,0.9636,0.9963,-0.0109,0.0002,0.3570,0.0178,0.0088,0.0281,-0.0063,0.0063,0.4760,0.8767,1.0000,0.7080
z_persender_sigmoid,False,0.9976,0.9953,0.9991,0.0011,0.0138,0.9830,0.9597,0.9255,0.9845,-0.0114,0.0064,0.3290,0.9545,0.8371,0.9924,-0.0720,0.0152,0.2670,0.9962,0.9811,1.0000,-0.0003,0.0220,0.8840,0.0186,0.0088,0.0310,-0.0065,0.0063,0.3260,0.8767,0.9717,0.7080
mahalanobis,False,0.9970,0.9946,0.9987,-0.0001,0.0137,0.9710,0.9437,0.8993,0.9765,-0.0503,0.0068,0.0820,0.9318,0.8030,0.9849,-0.1288,0.0114,0.0730,0.9924,0.9811,1.0000,-0.0004,0.0184,0.8630,0.0186,0.0115,0.0337,-0.0134,0.0055,0.2010,0.7500,0.9783,0.7450
tier_switch,False,0.9970,0.9946,0.9987,-0.0001,0.0137,0.9710,0.9437,0.8993,0.9765,-0.0503,0.0068,0.0820,0.9318,0.8030,0.9849,-0.1288,0.0114,0.0730,0.9924,0.9811,1.0000,-0.0004,0.0184,0.8630,0.0186,0.0115,0.0337,-0.0134,0.0055,0.2010,0.7500,0.9783,0.7450
ewma_centroid_z3,False,0.9476,0.9280,0.9647,-0.0607,-0.0283,0.0000,0.8565,0.7927,0.9066,-0.1476,-0.0687,0.0000,0.8864,0.6438,0.9244,-0.2614,-0.0417,0.0000,0.9049,0.8680,0.9375,-0.1134,-0.0511,0.0000,0.0576,0.0408,0.0774,-0.0574,-0.0238,0.0000,0.6217,1.0000,0.6900
