scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
baseline_cosine,False,0.9992,0.9983,0.9999,0.0018,0.0191,0.9910,0.9848,0.9661,0.9972,-0.0046,0.0304,0.9190,0.9811,0.9205,1.0000,-0.0417,0.0492,0.7230,1.0000,0.9962,1.0000,0.0037,0.0369,0.9880,0.0152,0.0023,0.0205,-0.0008,0.0235,0.9640,0.6267,0.8750,0.9130
baseline_linear_z3,True,0.9899,0.9801,0.9976,0.0000,0.0000,0.0000,0.9730,0.9525,0.9896,0.0000,0.0000,0.0000,0.9697,0.9356,0.9886,0.0000,0.0000,0.0000,0.9815,0.9630,0.9963,0.0000,0.0000,0.0000,0.0247,0.0114,0.0342,0.0000,0.0000,0.0000,0.6217,1.0000,0.8805
z_global_cal,False,0.9898,0.9800,0.9976,-0.0002,0.0000,0.0000,0.9730,0.9525,0.9895,-0.0001,0.0000,0.0000,0.9697,0.9356,0.9886,0.0000,0.0000,0.0000,0.9814,0.9627,0.9963,-0.0003,0.0000,0.0000,0.0247,0.0114,0.0361,-0.0034,0.0000,0.0160,0.6217,1.0000,0.8802
mahal_blend,False,0.9989,0.9979,0.9997,0.0017,0.0186,0.9900,0.9789,0.9573,0.9950,-0.0123,0.0236,0.7800,0.9697,0.8977,0.9962,-0.0568,0.0341,0.5270,1.0000,1.0000,1.0000,0.0037,0.0370,0.9880,0.0144,0.0065,0.0270,-0.0049,0.0174,0.8490,0.5600,0.8517,0.9192
z_persender_cal,False,0.9886,0.9784,0.9963,-0.0067,0.0044,0.3150,0.9544,0.9234,0.9804,-0.0410,-0.0001,0.0250,0.9470,0.8371,0.9848,-0.1288,0.0114,0.1000,0.9811,0.9621,0.9962,-0.0115,0.0107,0.3380,0.0247,0.0114,0.0383,-0.0125,0.0084,0.3710,0.5133,0.7400,0.8795
z_persender_sigmoid,False,0.9953,0.9913,0.9982,-0.0000,0.0126,0.9730,0.9544,0.9234,0.9804,-0.0410,-0.0001,0.0250,0.9470,0.8371,0.9848,-0.1288,0.0114,0.1000,0.9811,0.9621,0.9962,-0.0115,0.0107,0.3470,0.0247,0.0114,0.0383,-0.0125,0.0084,0.3710,0.5133,0.7400,0.8803
mahalanobis,False,0.9955,0.9923,0.9981,-0.0023,0.0150,0.9270,0.9169,0.8607,0.9640,-0.1050,-0.0122,0.0040,0.8826,0.6894,0.9621,-0.2690,-0.0114,0.0060,0.9811,0.9508,0.9962,-0.0304,0.0184,0.4630,0.0353,0.0197,0.0497,-0.0270,0.0030,0.0510,0.2150,0.5817,0.9239
tier_switch,False,0.9955,0.9923,0.9981,-0.0023,0.0150,0.9270,0.9169,0.8607,0.9640,-0.1050,-0.0122,0.0040,0.8826,0.6894,0.9621,-0.2690,-0.0114,0.0060,0.9811,0.9508,0.9962,-0.0304,0.0184,0.4630,0.0353,0.0197,0.0497,-0.0270,0.0030,0.0510,0.2150,0.5817,0.9239
ewma_centroid_z3,False,0.9326,0.9116,0.9536,-0.0777,-0.0397,0.0000,0.8589,0.8166,0.9022,-0.1537,-0.0793,0.0000,0.8675,0.8068,0.9059,-0.1553,-0.0672,0.0000,0.8729,0.8333,0.9128,-0.1482,-0.0755,0.0000,0.0709,0.0496,0.0924,-0.0693,-0.0295,0.0000,1.0000,1.0000,0.8379
