scorer,is_baseline,auc,auc_lo,auc_hi,auc_dlo,auc_dhi,auc_pwin,pauc5,pauc5_lo,pauc5_hi,pauc5_dlo,pauc5_dhi,pauc5_pwin,tpr1,tpr1_lo,tpr1_hi,tpr1_dlo,tpr1_dhi,tpr1_pwin,tpr5,tpr5_lo,tpr5_hi,tpr5_dlo,tpr5_dhi,tpr5_pwin,eer,eer_lo,eer_hi,eer_dlo,eer_dhi,eer_pwin,fpr_other_at_1,fpr_other_at_5,auc_g_other
mahalanobis,False,0.6444,0.6032,0.6877,-0.0504,0.0125,0.1150,0.0793,0.0450,0.1326,-0.0015,0.0938,0.9710,0.0492,0.0076,0.0985,0.0038,0.0947,0.9790,0.1212,0.0833,0.2235,-0.0644,0.1212,0.7590,0.4075,0.3619,0.4467,-0.0677,0.0122,0.0950,0.0000,0.0000,0.9794
tier_switch,False,0.6444,0.6032,0.6877,-0.0504,0.0125,0.1150,0.0793,0.0450,0.1326,-0.0015,0.0938,0.9710,0.0492,0.0076,0.0985,0.0038,0.0947,0.9790,0.1212,0.0833,0.2235,-0.0644,0.1212,0.7590,0.4075,0.3619,0.4467,-0.0677,0.0122,0.0950,0.0000,0.0000,0.9794
baseline_cosine,False,0.6352,0.5927,0.6771,-0.0597,0.0032,0.0360,0.0534,0.0256,0.0976,-0.0247,0.0604,0.8410,0.0227,0.0076,0.0644,-0.0114,0.0606,0.9150,0.1023,0.0530,0.1780,-0.0871,0.0795,0.5450,0.4113,0.3740,0.4585,-0.0795,0.0015,0.0260,0.0000,0.0000,0.9827
mahal_blend,False,0.6377,0.5958,0.6799,-0.0562,0.0048,0.0530,0.0532,0.0225,0.1014,-0.0257,0.0608,0.8400,0.0227,0.0076,0.0568,-0.0115,0.0530,0.9100,0.1136,0.0492,0.1819,-0.0795,0.0871,0.6090,0.4159,0.3706,0.4536,-0.0776,0.0034,0.0360,0.0000,0.0000,0.9826
ewma_centroid_z3,False,0.6584,0.6137,0.6974,-0.0205,0.0090,0.2200,0.0566,0.0246,0.1044,-0.0101,0.0589,0.9280,0.0189,0.0000,0.0720,-0.0076,0.0568,0.8840,0.1098,0.0644,0.1932,-0.0531,0.0910,0.6750,0.3771,0.3402,0.4212,-0.0274,0.0221,0.3840,0.0000,0.0000,0.8944
baseline_linear_z3,True,0.6643,0.6185,0.7054,0.0000,0.0000,0.0000,0.0294,0.0081,0.0899,0.0000,0.0000,0.0000,0.0038,0.0000,0.0379,0.0000,0.0000,0.0000,0.0833,0.0265,0.2083,0.0000,0.0000,0.0000,0.3790,0.3368,0.4159,0.0000,0.0000,0.0000,0.0000,0.0000,0.9390
z_global_cal,False,0.6639,0.6175,0.7048,-0.0021,0.0014,0.3370,0.0294,0.0081,0.0899,0.0000,0.0000,0.0000,0.0038,0.0000,0.0379,0.0000,0.0000,0.0000,0.0833,0.0265,0.2083,0.0000,0.0000,0.0000,0.3790,0.3368,0.4159,0.0000,0.0000,0.0000,0.0000,0.0000,0.9438
z_persender_cal,False,0.6513,0.6047,0.6922,-0.0210,-0.0055,0.0010,0.0259,0.0082,0.0655,-0.0282,0.0070,0.2660,0.0038,0.0000,0.0341,-0.0114,0.0152,0.3550,0.0644,0.0227,0.1705,-0.0985,0.0227,0.1730,0.3805,0.3436,0.4213,-0.0255,0.0152,0.2640,0.0000,0.0000,0.9412
z_persender_sigmoid,False,0.6508,0.6048,0.6922,-0.0217,-0.0058,0.0010,0.0259,0.0082,0.0655,-0.0282,0.0070,0.2660,0.0038,0.0000,0.0341,-0.0114,0.0152,0.3550,0.0644,0.0227,0.1705,-0.0985,0.0227,0.1730,0.3805,0.3436,0.4213,-0.0255,0.0152,0.2640,0.0000,0.0000,0.9459
